0C,1CF5,05CF,0637,068D,0620
0C,1CF6,05D1,0639,068E,0623
0C,1CF7,05D0,063A,068F,0622
0C,1CF8,05D0,0639,068E,0620
0C,1CF9,05CF,0637,068C,061F
0C,1CFA,05CF,0637,068D,0620
0C,1CFB,05D2,0639,068E,0622
0C,1CFC,05D2,063A,068E,0622
0C,1CFD,05D0,0638,068E,0621
0C,1CFE,05CE,0638,068D,061F
0C,1CFF,05CF,0637,068D,0620
0C,1D00,05D1,0639,068E,0622
0C,1D01,05D1,0639,068E,0622
0C,1D02,05D0,0638,068E,0622
0C,1D03,05CE,0636,068D,0620
0C,1D04,05CF,0637,068E,0621
0C,1D05,05D1,0639,068E,0622
0C,1D06,05D1,0639,068E,0623
0C,1D07,05D0,0637,068E,0621
0C,1D08,05CF,0636,068D,0621
0C,1D09,05D0,0637,068D,0621
0C,1D0A,05D2,0639,068E,0623
0C,1D0B,05D2,0639,068D,0622
0C,1D0C,05D1,0637,068D,0621
0C,1D0D,05D0,0636,068C,0620
0C,1D0E,05D0,0639,068D,0620
0C,1D0F,05D2,0639,068E,0622
0C,1D10,05D2,0639,068E,0622
0C,1D11,05D0,0637,068E,0621
0C,1D12,05CE,0637,068E,0620
0C,1D13,05CF,0637,068E,0621
0C,1D14,05D1,0639,068F,0622
0C,1D15,05D1,0639,068F,0622
0C,1D16,05CF,0637,068D,0621
0C,1D17,05CE,0636,068C,061F
0C,1D18,05CF,0638,068E,0620
0C,1D19,05D2,063B,068F,0622
0C,1D1A,05D1,063A,068E,0622
0C,1D1B,05D0,0637,068D,0620
0C,1D1C,05CF,0636,068C,061F
0C,1D1D,05D0,0639,068E,0620
0C,1D1E,05D1,063A,068E,0622
0C,1D1F,05D0,0639,068E,0621
0C,1D20,05D0,0637,068D,0621
0C,1D21,05CE,0635,068D,0620
0C,1D22,05CF,0638,068E,0621
0C,1D23,05D0,0639,0690,0623
0C,1D24,05D0,0638,068F,0622
0C,1D25,05D0,0637,068D,0621
0C,1D26,05CF,0635,068C,0620
0C,1D27,05D0,0637,068E,0622
0C,1D28,05D2,063A,068F,0623
0C,1D29,05D1,0639,068E,0621
0C,1D2A,05D1,0637,068C,0620
0C,1D2B,05CF,0636,068C,0620
0C,1D2C,05D2,0639,068D,0622
0C,1D2D,05D2,063A,068E,0622
0C,1D2E,05D0,0639,068E,0621
0C,1D2F,05CF,0637,068D,0620
0C,1D30,05CF,0636,068C,0620
0C,1D31,05D0,0638,068E,0622
0C,1D32,05D2,0639,068F,0623
0C,1D33,05D1,0639,068E,0622
0C,1D34,05CF,0637,068E,0620
0C,1D35,05CD,0636,068D,061F
0C,1D36,05CF,0638,068E,0620
0C,1D37,05D1,0639,068E,0622
0C,1D38,05D0,0638,068D,0622
0C,1D39,05CF,0637,068D,061F
0C,1D3A,05CF,0636,068D,061F
0C,1D3B,05D0,0639,068E,0621
0C,1D3C,05D2,063A,068D,0621
0C,1D3D,05D1,0638,068D,0621
0C,1D3E,05D0,0637,068D,0621
0C,1D3F,05CE,0637,068D,061F
0C,1D40,05D0,0639,068E,0621
0C,1D41,05D1,0639,068E,0622
0C,1D42,05D0,0638,068E,0622
0C,1D43,05CF,0636,068D,0621
0C,1D44,05D0,0636,068C,0621
0C,1D45,05D1,0639,068E,0622
0C,1D46,05D2,0639,068E,0623
0C,1D47,05D0,0638,068E,0621
0C,1D48,05D0,0637,068D,0621
0C,1D49,05CF,0636,068C,0620
0C,1D4A,05D1,0638,068D,0622
0C,1D4B,05D2,0639,068E,0623
0C,1D4C,05D0,0638,068E,0621
0C,1D4D,05CF,0637,068C,0620
0C,1D4E,05D0,0636,068B,061F
0C,1D4F,05D1,0639,068D,0622
0C,1D50,05D2,0639,068E,0623
0C,1D51,05D1,0638,068D,0622
0C,1D52,05CF,0636,068C,0620
0C,1D53,05CE,0636,068D,061F
0C,1D54,05D1,0639,068E,0622
0C,1D55,05D2,0639,068E,0623
0C,1D56,05D0,0638,068E,0621
0C,1D57,05CF,0637,068C,061F
0C,1D58,05CF,0636,068C,0620
0C,1D59,05D1,063A,068E,0622
0C,1D5A,05D1,063B,068F,0622
0C,1D5B,05D0,0639,068E,0621
0C,1D5C,05CF,0637,068E,0620
0C,1D5D,05CF,0637,068D,0620
0C,1D5E,05D1,0639,068F,0622
0C,1D5F,05D0,0639,068E,0622
0C,1D60,05D0,0639,068F,0620
0C,1D61,05CF,0637,068D,061F
0C,1D62,05CF,0635,068B,0620
0C,1D63,05D2,0639,068E,0621
0C,1D64,05D3,063B,068E,0622
0C,1D65,05D0,0638,068E,0621
0C,1D66,05CF,0637,068D,0620
0C,1D67,05CF,0636,068C,061F
0C,1D68,05D1,0639,068E,0622
0C,1D69,05D2,0639,068E,0623
0C,1D6A,05D0,0638,068E,0621
0C,1D6B,05CF,0636,068D,0620
0C,1D6C,05CE,0635,068D,0620
0C,1D6D,05D1,0638,068F,0623
0C,1D6E,05D2,063A,068F,0623
0C,1D6F,05D0,0638,068E,0622
0C,1D70,05CF,0637,068D,0620
0C,1D71,05CF,0637,068D,0620
0C,1D72,05D1,0639,068F,0622
0C,1D73,05D2,0639,068E,0623
0C,1D74,05D1,0639,068E,0622
0C,1D75,05D0,0637,068D,0620
0C,1D76,05CE,0637,068D,0620
0C,1D77,05D1,0639,068E,0621
0C,1D78,05D2,063A,068D,0622
0C,1D79,05D1,0638,068D,0622
0C,1D7A,05CF,0637,068D,0620
0C,1D7B,05CF,0637,068E,061F
0C,1D7C,05D0,063A,068F,0621
0C,1D7D,05D0,0639,068E,0621
0C,1D7E,05D0,0638,068E,0621
0C,1D7F,05CF,0635,068C,0620
0C,1D80,05CE,0637,068D,0620
0C,1D81,05D1,063B,068F,0621
0C,1D82,05D1,063A,068F,0621
0C,1D83,05D0,0638,068E,0621
0C,1D84,05CF,0636,068D,0620
0C,1D85,05D0,0637,068C,0620
0C,1D86,05D2,063A,068E,0622
0C,1D87,05D1,063A,068E,0622
0C,1D88,05D0,0638,068D,0621
0C,1D89,05CF,0636,068C,0620
0C,1D8A,05D0,0636,068C,0622
0C,1D8B,05D2,0639,068E,0623
0C,1D8C,05D1,0638,068E,0622
0C,1D8D,05D0,0637,068E,0622
0C,1D8E,05CE,0636,068D,0620
0C,1D8F,05D0,0637,068C,0621
0C,1D90,05D2,0638,068D,0623
0C,1D91,05D1,0639,068E,0623
0C,1D92,05D0,0638,068E,0621
0C,1D93,05CE,0636,068C,061F
0C,1D94,05CF,0637,068D,0620
0C,1D95,05D2,0639,068D,0622
0C,1D96,05D2,0638,068D,0622
0C,1D97,05D1,0638,068D,0621
0C,1D98,05CE,0637,068D,061E
0C,1D99,05CF,0638,068D,0620
0C,1D9A,05D1,0638,068F,0623
0C,1D9B,05D2,0639,068E,0623
0C,1D9C,05D1,0637,068C,0621
0C,1D9D,05CF,0636,068C,0620
0C,1D9E,05CE,0637,068E,0620
0C,1D9F,05D0,0639,068F,0621
0C,1DA0,05D1,0639,068E,0622
0C,1DA1,05D1,0637,068E,0622
0C,1DA2,05CF,0636,068D,0620
0C,1DA3,05D0,0638,068E,0621
0C,1DA4,05D0,063A,068F,0620
0C,1DA5,05D0,063A,068F,0621
0C,1DA6,05D0,0638,068E,0621
0C,1DA7,05CF,0635,068C,0620
0C,1DA8,05D0,0638,068E,0621
0C,1DA9,05D1,063A,068E,0621
0C,1DAA,05D0,0639,068E,0620
0C,1DAB,05CF,0637,068E,0620
0C,1DAC,05CE,0635,068C,061F
0C,1DAD,05D0,0637,068D,0621
0C,1DAE,05D1,0639,068E,0622
0C,1DAF,05D1,0639,068E,0622
0C,1DB0,05D0,0638,068D,0620
0C,1DB1,05CF,0636,068B,061F
0C,1DB2,05D0,0637,068C,0621
0C,1DB3,05D1,0638,068D,0623
0C,1DB4,05D1,0638,068D,0622
0C,1DB5,05D0,0637,068D,0621
0C,1DB6,05CE,0636,068D,061F
0C,1DB7,05D1,0637,068D,0623
0C,1DB8,05D1,0638,068D,0622
0C,1DB9,05D1,0639,068E,0622
0C,1DBA,05CF,0638,068E,0620
0C,1DBB,05CE,0636,068D,061F
0C,1DBC,05D0,0639,068F,0622
0C,1DBD,05D2,063A,068E,0623
0C,1DBE,05D1,0639,068D,0622
0C,1DBF,05CF,0637,068D,0620
0C,1DC0,05CF,0637,068D,061F
0C,1DC1,05D1,0639,068E,0621
0C,1DC2,05D2,063A,068E,0622
0C,1DC3,05D0,0639,068D,0621
0C,1DC4,05D0,0637,068C,0620
0C,1DC5,05CE,0636,068C,0620
0C,1DC6,05D0,0639,068E,0620
0C,1DC7,05D1,063A,068F,0622
0C,1DC8,05CF,0638,068E,0621
0C,1DC9,05CF,0636,068D,0620
0C,1DCA,05CF,0636,068C,0620
0C,1DCB,05D0,0638,068E,0622
0C,1DCC,05D0,063A,068F,0622
0C,1DCD,05D0,0639,068E,0620
0C,1DCE,05CF,0637,068D,0620
0C,1DCF,05CF,0635,068C,0620
0C,1DD0,05D2,0638,068D,0623
0C,1DD1,05D2,0639,068D,0622
0C,1DD2,05D1,0639,068D,0621
0C,1DD3,05CF,0638,068D,061F
0C,1DD4,05CE,0637,068B,061F
0C,1DD5,05D0,0638,068D,0621
0C,1DD6,05D3,0639,068E,0623
0C,1DD7,05D1,0638,068D,0622
0C,1DD8,05D0,0637,068D,0620
0C,1DD9,05CE,0636,068D,0620
0C,1DDA,05D0,0638,068E,0621
0C,1DDB,05D1,0638,068E,0623
0C,1DDC,05D1,0637,068E,0623
0C,1DDD,05D0,0637,068D,0621
0C,1DDE,05CF,0636,068C,0620
0C,1DDF,05D1,0638,068E,0622
0C,1DE0,05D2,0639,068E,0623
0C,1DE1,05D1,0638,068D,0622
0C,1DE2,05D0,0637,068C,0620
0C,1DE3,05CE,0636,068D,0620
0C,1DE4,05D1,0639,068E,0622
0C,1DE5,05D2,0639,068E,0623
0C,1DE6,05D0,0638,068D,0622
0C,1DE7,05D0,0638,068D,0620
0C,1DE8,05CF,0637,068D,0620
0C,1DE9,05D0,0639,068F,0622
0C,1DEA,05D1,063A,068F,0622
0C,1DEB,05D0,0638,068D,0621
0C,1DEC,05CF,0636,068D,0620
0C,1DED,05CE,0636,068C,061F
0C,1DEE,05D0,0639,068F,0621
0C,1DEF,05D1,063A,068E,0622
0C,1DF0,05D1,0639,068E,0622
0C,1DF1,05D0,0637,068C,0620
0C,1DF2,05CF,0636,068C,0620
0C,1DF3,05D1,0639,068E,0621
0C,1DF4,05D0,063A,068F,0621
0C,1DF5,05D0,0638,068E,0621
0C,1DF6,05D0,0636,068C,0620
0C,1DF7,05CF,0636,068C,0621
0C,1DF8,05D1,0639,068E,0622
0C,1DF9,05D2,0639,068E,0622
0C,1DFA,05D0,0639,068D,0620
0C,1DFB,05CF,0637,068C,061F
0C,1DFC,05CF,0636,068C,0620
0C,1DFD,05D2,0638,068D,0623
0C,1DFE,05D2,063A,068E,0622
0C,1DFF,05D0,0638,068D,0620
0C,1E00,05CF,0636,068C,0620
0C,1E01,05CF,0636,068C,0620
0C,1E02,05D1,0639,068E,0622
0C,1E03,05D2,063A,068E,0623
0C,1E04,05D0,0638,068E,0621
0C,1E05,05CF,0637,068D,061F
0C,1E06,05CF,0637,068D,0620
0C,1E07,05D2,0639,068E,0622
0C,1E08,05D1,063A,068E,0622
0C,1E09,05D0,0638,068E,0621
0C,1E0A,05CF,0636,068E,0620
0C,1E0B,05CF,0637,068E,0620
0C,1E0C,05D1,0639,068E,0622
0C,1E0D,05D1,0639,068E,0622
0C,1E0E,05D0,0638,068E,0621
0C,1E0F,05CF,0637,068D,061F
0C,1E10,05CE,0637,068D,061F
0C,1E11,05D0,063A,068E,0622
0C,1E12,05D1,063A,068E,0622
0C,1E13,05D0,0638,068D,0621
0C,1E14,05CE,0635,068C,0620
0C,1E15,05CE,0637,068C,061F
0C,1E16,05D1,0639,068E,0622
0C,1E17,05D0,0639,068E,0622
0C,1E18,05CF,0636,068D,0621
0C,1E19,05CF,0636,068C,0620
0C,1E1A,05CF,0636,068C,0620
0C,1E1B,05D1,0639,068E,0621
0C,1E1C,05D1,063A,068E,0621
0C,1E1D,05D0,0638,068D,0621
0C,1E1E,05CF,0635,068C,0620
0C,1E1F,05CF,0636,068C,0620
0C,1E20,05D2,0639,068E,0622
0C,1E21,05D1,0639,068E,0622
0C,1E22,05D0,0638,068E,0621
0C,1E23,05CF,0636,068C,0620
0C,1E24,05CF,0636,068C,0620
0C,1E25,05D1,0639,068E,0621
0C,1E26,05D1,0639,068E,0621
0C,1E27,05CF,0638,068E,0620
0C,1E28,05CF,0636,068D,0620
0C,1E29,05D0,0638,068D,0621
0C,1E2A,05D1,0639,068E,0622
0C,1E2B,05D1,0639,068F,0623
0C,1E2C,05D0,0638,068E,0621
0C,1E2D,05CF,0636,068C,0620
0C,1E2E,05CF,0636,068C,0621
0C,1E2F,05D1,0639,068E,0622
0C,1E30,05D2,0639,068E,0622
0C,1E31,05D0,0636,068D,0621
0C,1E32,05CF,0636,068C,0620
0C,1E33,05D0,0637,068D,0622
0C,1E34,05D2,0639,068E,0622
0C,1E35,05D0,0639,068E,0622
0C,1E36,05D0,0638,068E,0620
0C,1E37,05CD,0637,068D,061F
0C,1E38,05CF,0637,068E,0621
0C,1E39,05D2,0639,068E,0622
0C,1E3A,05D2,0639,068D,0621
0C,1E3B,05CF,0637,068D,0620
0C,1E3C,05CD,0636,068D,061F
0C,1E3D,05D0,0638,068D,0620
0C,1E3E,05D2,0639,068E,0622
0C,1E3F,05D0,0639,068E,0622
0C,1E40,05D0,0637,068E,0620
0C,1E41,05CE,0636,068D,061E
0C,1E42,05CF,0639,068D,0620
0C,1E43,05D1,0639,068F,0621
0C,1E44,05D0,0639,068E,0622
0C,1E45,05CF,0637,068F,0621
0C,1E46,05CE,0636,068D,061F
0C,1E47,05D0,0638,068E,0621
0C,1E48,05D1,0639,068E,0622
0C,1E49,05D0,0639,068E,0622
0C,1E4A,05D0,0638,068D,0620
0C,1E4B,05CF,0636,068B,061F
0C,1E4C,05D1,0638,068D,0621
0C,1E4D,05D1,063A,068E,0623
0C,1E4E,05D1,0638,068D,0622
0C,1E4F,05D0,0637,068C,0620
0C,1E50,05CF,0636,068B,061F
0C,1E51,05D1,0638,068D,0621
0C,1E52,05D2,0639,068E,0623
0C,1E53,05D2,0638,068E,0623
0C,1E54,05D0,0636,068C,0620
0C,1E55,05CE,0635,068C,061F
0C,1E56,05D0,0638,068D,0621
0C,1E57,05D1,0638,068E,0622
0C,1E58,05D1,0637,068C,0622
0C,1E59,05D0,0636,068D,0622
0C,1E5A,05CF,0636,068D,0621
0C,1E5B,05D0,0638,068D,0622
0C,1E5C,05D2,063A,068E,0622
0C,1E5D,05D1,0639,068D,0622
0C,1E5E,05D0,0637,068D,0620
0C,1E5F,05CF,0636,068C,0620
0C,1E60,05D0,0638,068D,0621
0C,1E61,05D2,063A,068E,0622
0C,1E62,05D1,0639,068D,0622
0C,1E63,05CF,0637,068D,061F
0C,1E64,05CE,0636,068D,061F
0C,1E65,05CF,0638,068E,0622
0C,1E66,05D1,0639,068E,0622
0C,1E67,05D0,0639,068E,0621
0C,1E68,05CE,0637,068D,061F
0C,1E69,05CF,0636,068D,0620
0C,1E6A,05D0,0639,068E,0621
0C,1E6B,05D1,0639,068E,0622
0C,1E6C,05D0,0638,068D,0621
0C,1E6D,05CE,0636,068C,061F
0C,1E6E,05CE,0637,068C,061E
0C,1E6F,05D1,0639,068E,0621
0C,1E70,05D1,0639,068D,0622
0C,1E71,05D1,0639,068D,0622
0C,1E72,05CF,0636,068C,0620
0C,1E73,05CE,0635,068C,061F
0C,1E74,05D1,0639,068E,0621
0C,1E75,05D2,0639,068E,0623
0C,1E76,05D1,0637,068D,0623
0C,1E77,05CF,0635,068C,0621
0C,1E78,05CE,0635,068B,061F
0C,1E79,05D0,0638,068E,0622
0C,1E7A,05D1,0639,068F,0623
0C,1E7B,05D1,0638,068E,0622
0C,1E7C,05D0,0636,068C,0620
0C,1E7D,05CF,0636,068C,0620
0C,1E7E,05D1,0639,068E,0622
0C,1E7F,05D1,063A,068F,0622
0C,1E80,05CF,0636,068D,0621
0C,1E81,05D0,0637,068C,0621
0C,1E82,05CF,0636,068B,0620
0C,1E83,05D0,0639,068F,0621
0C,1E84,05D0,063A,068F,0622
0C,1E85,05D1,0639,068E,0621
0C,1E86,05CF,0637,068C,0620
0C,1E87,05CE,0636,068C,0620
0C,1E88,05D1,063A,068F,0622
0C,1E89,05D2,063B,068F,0622
0C,1E8A,05D0,0639,068F,0621
0C,1E8B,05CF,0636,068D,0620
0C,1E8C,05CE,0635,068B,061F
0C,1E8D,05D0,0638,068D,0621
0C,1E8E,05D0,063A,068F,0621
0C,1E8F,05CF,0639,068F,0620
0C,1E90,05CF,0636,068E,0620
0C,1E91,05CD,0636,068D,0620
0C,1E92,05D0,0638,068E,0622
0C,1E93,05D2,0639,068E,0622
0C,1E94,05CF,0638,068E,0620
0C,1E95,05CF,0636,068D,0620
0C,1E96,05CF,0636,068C,061F
0C,1E97,05D2,0639,068E,0622
0C,1E98,05D2,063A,068E,0623
0C,1E99,05D0,0637,068D,0621
0C,1E9A,05CF,0636,068C,0620
0C,1E9B,05CF,0637,068C,061F
0C,1E9C,05D0,0638,068D,0621
0C,1E9D,05D1,0639,068E,0623
0C,1E9E,05D0,0638,068E,0621
0C,1E9F,05D0,0636,068D,0621
0C,1EA0,05CF,0636,068C,0621
0C,1EA1,05D1,0638,068E,0622
0C,1EA2,05D2,063A,068E,0623
0C,1EA3,05D1,0638,068E,0622
0C,1EA4,05D0,0636,068D,0621
0C,1EA5,05CF,0636,068C,0620
0C,1EA6,05D1,0639,068F,0621
0C,1EA7,05D1,0639,068D,0622
0C,1EA8,05D0,0637,068E,0621
0C,1EA9,05CF,0636,068B,0620
0C,1EAA,05D0,0636,068B,0621
0C,1EAB,05D1,0639,068E,0621
0C,1EAC,05D1,0639,068E,0621
0C,1EAD,05D0,0638,068D,0620
0C,1EAE,05CE,0635,068C,061F
0C,1EAF,05CF,0636,068C,0620
0C,1EB0,05D2,0639,068E,0622
0C,1EB1,05D1,0639,068E,0622
0C,1EB2,05D0,0639,068E,0620
0C,1EB3,05CF,0636,068D,061F
0C,1EB4,05CF,0636,068C,0621
0C,1EB5,05D1,0638,068E,0622
0C,1EB6,05D1,063A,068E,0622
0C,1EB7,05D0,0638,068D,0620
0C,1EB8,05CE,0636,068D,061F
0C,1EB9,05CF,0637,068C,0621
0C,1EBA,05D1,063A,068E,0622
0C,1EBB,05D1,0639,068E,0622
0C,1EBC,05CF,0637,068E,0621
0C,1EBD,05CE,0635,068C,061E
0C,1EBE,05D0,0637,068C,0620
0C,1EBF,05D1,063A,068E,0622
0C,1EC0,05D1,063A,068D,0621
0C,1EC1,05D0,0637,068D,0621
0C,1EC2,05CF,0636,068C,0620
0C,1EC3,05D0,0637,068C,0621
0C,1EC4,05D2,063A,068D,0622
0C,1EC5,05D1,063A,068E,0622
0C,1EC6,05CF,0638,068E,0620
0C,1EC7,05CE,0635,068C,061F
0C,1EC8,05CE,0637,068D,0620
0C,1EC9,05D0,0638,068E,0622
0C,1ECA,05D1,0639,068E,0622
0C,1ECB,05CF,0638,068E,0620
0C,1ECC,05CE,0636,068D,0620
0C,1ECD,05CF,0637,068D,0621
0C,1ECE,05D2,0639,068F,0623
0C,1ECF,05D1,0639,068D,0622
0C,1ED0,05D1,0638,068D,0621
0C,1ED1,05CF,0636,068C,0620
0C,1ED2,05D0,0638,068D,0621
0C,1ED3,05D2,0639,068E,0623
0C,1ED4,05D2,0638,068D,0622
0C,1ED5,05CF,0636,068E,0621
0C,1ED6,05CE,0635,068D,0620
0C,1ED7,05CF,0637,068D,0621
0C,1ED8,05D1,0639,068E,0622
0C,1ED9,05D0,0639,068E,0622
0C,1EDA,05CF,0637,068F,0621
0C,1EDB,05CF,0635,068D,0620
0C,1EDC,05D0,0638,068E,0621
0C,1EDD,05D2,063A,0690,0624
0C,1EDE,05D2,063A,068E,0623
0C,1EDF,05D0,0638,068F,0621
0C,1EE0,05CE,0637,068E,0620
0C,1EE1,05D0,0639,068E,0621
0C,1EE2,05D1,0639,068E,0622
0C,1EE3,05D1,0639,068E,0622
0C,1EE4,05D0,0637,068E,0621
0C,1EE5,05CE,0635,068D,0620
0C,1EE6,05CF,0638,068E,0621
0C,1EE7,05D1,0639,068F,0623
0C,1EE8,05D0,0638,068E,0622
0C,1EE9,05CF,0636,068D,0620
0C,1EEA,05CD,0636,068C,061F
0C,1EEB,05CF,0638,068E,0621
0C,1EEC,05D1,063A,068E,0622
0C,1EED,05D1,0639,068E,0622
0C,1EEE,05CF,0637,068E,0621
0C,1EEF,05CF,0635,068C,0620
0C,1EF0,05D0,0638,068E,0622
0C,1EF1,05D1,063A,068F,0622
0C,1EF2,05D0,0638,068E,0621
0C,1EF3,05CF,0637,068E,0620
0C,1EF4,05CE,0636,068C,061F
0C,1EF5,05CF,0638,068E,0621
0C,1EF6,05D1,0639,068F,0622
0C,1EF7,05D1,0639,068E,0621
0C,1EF8,05CF,0637,068D,0620
0C,1EF9,05CF,0636,068C,0620
0C,1EFA,05D1,0639,068E,0622
0C,1EFB,05D2,0639,068E,0623
0C,1EFC,05D0,0638,068E,0622
0C,1EFD,05CF,0637,068D,0620
0C,1EFE,05CE,0636,068C,061F
0C,1EFF,05D1,0637,068D,0622
0C,1F00,05D2,0639,068E,0624
0C,1F01,05D1,0639,068E,0622
0C,1F02,05CF,0637,068E,0620
0C,1F03,05CE,0635,068D,0620
0C,1F04,05D0,0638,068F,0621
0C,1F05,05D1,0639,068E,0623
0C,1F06,05D0,0638,068E,0621
0C,1F07,05CE,0636,068D,0620
0C,1F08,05CE,0636,068C,061F
0C,1F09,05D0,0638,068E,0621
0C,1F0A,05D1,0638,068E,0623
0C,1F0B,05D1,0637,068C,0621
0C,1F0C,05CF,0636,068B,0620
0C,1F0D,05CE,0635,068C,061F
0C,1F0E,05D0,0639,068E,0621
0C,1F0F,05D2,063A,068E,0622
0C,1F10,05D0,0638,068E,0622
0C,1F11,05CF,0636,068D,0621
0C,1F12,05CF,0635,068C,0620
0C,1F13,05D0,0638,068E,0622
0C,1F14,05D1,063A,068F,0622
0C,1F15,05D1,0638,068E,0622
0C,1F16,05CF,0636,068D,0620
0C,1F17,05CE,0636,068C,0620
0C,1F18,05D0,0638,068E,0621
0C,1F19,05D1,063A,068F,0622
0C,1F1A,05CF,0639,068E,0621
0C,1F1B,05CF,0638,068E,0620
0C,1F1C,05CF,0637,068D,0620
0C,1F1D,05D1,0639,068F,0622
0C,1F1E,05D1,063B,068F,0623
0C,1F1F,05D1,0639,068D,0621
0C,1F20,05D0,0637,068D,0620
0C,1F21,05CE,0636,068C,0620
0C,1F22,05D0,0639,068E,0621
0C,1F23,05D2,063A,068F,0622
0C,1F24,05D0,0639,0690,0622
0C,1F25,05CF,0638,068E,0620
0C,1F26,05CF,0636,068C,0620
0C,1F27,05D1,0639,068E,0622
0C,1F28,05D1,063A,068F,0623
0C,1F29,05D0,0638,068E,0621
0C,1F2A,05CF,0636,068D,0620
0C,1F2B,05CE,0636,068D,0620
0C,1F2C,05D1,0638,068E,0622
0C,1F2D,05D1,0639,068D,0622
0C,1F2E,05D0,0637,068D,0621
0C,1F2F,05CF,0637,068D,061F
0C,1F30,05CF,0636,068C,0620
0C,1F31,05D1,0639,068E,0622
0C,1F32,05D3,063A,068E,0623
0C,1F33,05D3,0639,068E,0623
0C,1F34,05D0,0636,068D,0621
0C,1F35,05CF,0637,068D,0620
0C,1F36,05D1,0639,068F,0622
0C,1F37,05D1,0639,068E,0623
0C,1F38,05D1,0637,068E,0622
0C,1F39,05CF,0636,068D,0621
0C,1F3A,05CE,0636,068E,0621
0C,1F3B,05D1,0639,068F,0623
0C,1F3C,05D1,063A,068F,0622
0C,1F3D,05D1,0638,068D,0621
0C,1F3E,05D0,0636,068D,0621
0C,1F3F,05D0,0637,068D,0621
0C,1F40,05D1,063A,068E,0622
0C,1F41,05D1,0639,068E,0622
0C,1F42,05D1,0639,068E,0622
0C,1F43,05D1,0637,068D,0621
0C,1F44,05CF,0637,068C,0620
0C,1F45,05D1,063A,068E,0621
0C,1F46,05D2,063A,068F,0622
0C,1F47,05D1,0638,068E,0622
0C,1F48,05CF,0635,068C,0620
0C,1F49,05D0,0637,068D,0621
0C,1F4A,05D1,063A,0690,0623
0C,1F4B,05D0,0639,068F,0622
0C,1F4C,05CF,0638,068E,0620
0C,1F4D,05CF,0636,068C,0620
0C,1F4E,05D0,0637,068D,0622
0C,1F4F,05D2,063A,068F,0623
0C,1F50,05D1,063A,068F,0622
0C,1F51,05D0,0638,068F,0621
0C,1F52,05CF,0636,068C,0620
0C,1F53,05CF,0636,068D,0620
0C,1F54,05D1,0639,068E,0622
0C,1F55,05D1,063A,068F,0622
0C,1F56,05CF,0638,068F,0620
0C,1F57,05CF,0637,068D,061F
0C,1F58,05D0,0638,068D,0622
0C,1F59,05D2,063A,068E,0623
0C,1F5A,05D1,0639,068D,0622
0C,1F5B,05D0,0638,068E,0620
0C,1F5C,05CF,0636,068D,0620
0C,1F5D,05CF,0637,068D,0621
0C,1F5E,05D2,0639,068E,0623
0C,1F5F,05D1,0639,068F,0623
0C,1F60,05D1,0638,068F,0623
0C,1F61,05CE,0636,068D,0620
0C,1F62,05CE,0637,068D,0620
0C,1F63,05D1,063A,068F,0622
0C,1F64,05D1,0639,068F,0622
0C,1F65,05D0,0638,068E,0621
0C,1F66,05CF,0637,068C,0620
0C,1F67,05D0,0637,068D,0620
0C,1F68,05D1,0639,068E,0621
0C,1F69,05D2,063A,068D,0622
0C,1F6A,05D1,0638,068D,0621
0C,1F6B,05D0,0636,068B,061F
0C,1F6C,05D1,0638,068E,0622
0C,1F6D,05D2,0639,068E,0623
0C,1F6E,05D1,0639,068E,0622
0C,1F6F,05D0,0637,068D,0621
0C,1F70,05CE,0635,068D,0620
0C,1F71,05D0,0637,068E,0623
0C,1F72,05D1,0639,068F,0624
0C,1F73,05D1,0638,068E,0623
0C,1F74,05D0,0638,068E,0622
0C,1F75,05CE,0635,068C,0620
0C,1F76,05D0,0638,068D,0622
0C,1F77,05D2,063A,068E,0622
0C,1F78,05D1,0639,068E,0622
0C,1F79,05D0,0637,068D,0621
0C,1F7A,05D0,0637,068C,0620
0C,1F7B,05D1,0638,068D,0622
0C,1F7C,05D3,063A,068E,0623
0C,1F7D,05D2,063A,068E,0623
0C,1F7E,05CF,0637,068E,0621
0C,1F7F,05CD,0636,068D,061F
0C,1F80,05CF,0638,068E,0621
0C,1F81,05D2,0639,068F,0623
0C,1F82,05D0,0637,068E,0623
0C,1F83,05CF,0637,068F,0620
0C,1F84,05CD,0636,068D,061F
0C,1F85,05CE,0638,068F,0621
0C,1F86,05D1,063A,068F,0623
0C,1F87,05D1,0639,068F,0622
0C,1F88,05D0,0637,068C,0621
0C,1F89,05CE,0637,068C,061F
0C,1F8A,05D0,063A,068E,0621
0C,1F8B,05D1,063A,068F,0622
0C,1F8C,05D1,0639,068E,0622
0C,1F8D,05D1,0638,068D,0621
0C,1F8E,05CF,0637,068C,061F
0C,1F8F,05D0,0639,068F,0621
0C,1F90,05D0,063A,0690,0622
0C,1F91,05D0,0639,068E,0621
0C,1F92,05CF,0636,068D,0621
0C,1F93,05CF,0635,068C,0620
0C,1F94,05D0,0637,068D,0622
0C,1F95,05D1,063A,068F,0623
0C,1F96,05D0,0638,068F,0622
0C,1F97,05D0,0637,068E,0621
0C,1F98,05D0,0636,068B,0620
0C,1F99,05D1,0638,068E,0622
0C,1F9A,05D2,063A,068E,0622
0C,1F9B,05D0,0639,068D,0621
0C,1F9C,05D0,0638,068D,0620
0C,1F9D,05D0,0637,068D,0621
